Muros	M8Y	ASD-C4.1 Min	Top	-2.1477	-0.1093	-0.0951	-0.0366	-0.0707	0.2281
Muros	M8Y	ASD-C4.1 Min	Bottom	-5.1425	-0.3638	-0.0123	-0.061	-0.0025	-0.6102
Muros	M8Y	ASD-C4.2 Max	Top	-1.778	1.6145	0.0096	0.0451	0.0891	1.2336
Muros	M8Y	ASD-C4.2 Max	Bottom	-4.0365	1.4053	0.0187	-0.0064	0.0049	1.9935
Muros	M8Y	ASD-C4.2 Min	Top	-2.3303	-1.6731	-0.0434	-0.0509	-0.0302	-0.2292
Muros	M8Y	ASD-C4.2 Min	Bottom	-5.1177	-1.9548	-0.0241	-0.0435	-0.0008	-1.6373
Muros	M1X	PP	Top	-1.635	-0.0835	0.0024	-0.0008	-0.0011	-0.0634
Muros	M1X	PP	Bottom	-2.4217	-0.0835	0.0024	-0.0008	0.0012	-0.1424
Muros	M1X	SC	Top	-0.8245	-0.1562	-0.0003	-0.0007	0.0002	0.3534
Muros	M1X	SC	Bottom	-0.8245	-0.1562	-0.0003	-0.0007	-0.0001	0.2056
Muros	M1X	EX Max	Top	0.4166	1.2621	0.0024	0.0037	0.0025	0.8
Muros	M1X	EX Max	Bottom	0.4166	1.2621	0.0024	0.0037	0.0005	0.3978
Muros	M1X	EY Max	Top	0.5837	0.1278	0.0119	0.0037	0.0123	0.2892
Muros	M1X	EY Max	Bottom	0.5837	0.1278	0.0119	0.0037	0.004	0.2153
Muros	M1X	ASD-C1	Top	-1.635	-0.0835	0.0024	-0.0008	-0.0011	-0.0634
Muros	M1X	ASD-C1	Bottom	-2.4217	-0.0835	0.0024	-0.0008	0.0012	-0.1424
Muros	M1X	ASD-C2	Top	-2.4595	-0.2397	0.0021	-0.0015	-0.0009	0.29
Muros	M1X	ASD-C2	Bottom	-3.2462	-0.2397	0.0021	-0.0015	0.0011	0.0632
Muros	M1X	ASD-C3.1 Max	Top	-2.0429	1.0224	0.0045	0.0022	0.0016	1.09
Muros	M1X	ASD-C3.1 Max	Bottom	-2.8296	1.0224	0.0045	0.0022	0.0015	0.461
Muros	M1X	ASD-C3.1 Min	Top	-2.8761	-1.5018	-0.0003	-0.0052	-0.0034	-0.51
Muros	M1X	ASD-C3.1 Min	Bottom	-3.6628	-1.5018	-0.0003	-0.0052	0.0006	-0.3346
Muros	M1X	ASD-C3.2 Max	Top	-1.8758	-0.112	0.014	0.0022	0.0114	0.5792
Muros	M1X	ASD-C3.2 Max	Bottom	-2.6625	-0.112	0.014	0.0022	0.0051	0.2785
Muros	M1X	ASD-C3.2 Min	Top	-3.0432	-0.3675	-0.0099	-0.0053	-0.0132	0.0008
Muros	M1X	ASD-C3.2 Min	Bottom	-3.8299	-0.3675	-0.0099	-0.0053	-0.0029	-0.1521
Muros	M1X	ASD-C4.1 Max	Top	-1.2184	1.1786	0.0048	0.0028	0.0015	0.7366
Muros	M1X	ASD-C4.1 Max	Bottom	-2.0051	1.1786	0.0048	0.0028	0.0017	0.2554
Muros	M1X	ASD-C4.1 Min	Top	-2.0516	-1.3456	-0.000004007	-0.0045	-0.0036	-0.8634
Muros	M1X	ASD-C4.1 Min	Bottom	-2.8382	-1.3456	-0.000004007	-0.0045	0.0007	-0.5402
Muros	M1X	ASD-C4.2 Max	Top	-1.0513	0.0442	0.0143	0.0029	0.0112	0.2258
Muros	M1X	ASD-C4.2 Max	Bottom	-1.838	0.0442	0.0143	0.0029	0.0052	0.0729
